cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,starting_distance_network,network_distance,clique_1_distance,clique_2_distance,clique_3_distance,clique_4_distance
4.0,990.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4346908183040834,0.7672686923568277,0.6048834899283269,0.6399932693064007,0.6063424067441567,0.5680797655516467
4.0,991.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.383113859004564,0.7864701756011817,0.6236793888160237,0.631684264460714,0.589125131258604,0.6079704297568226
4.0,992.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3765774234736474,0.7303373445719415,0.5421022353969593,0.6110370658169951,0.6015172980335847,0.6088266856610656
4.0,993.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3596852306316167,0.7591331353108458,0.5819711336362623,0.6190688241384528,0.6263077900008068,0.6043774184140422
4.0,994.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.354432504786706,0.7182304519818635,0.6256860465519212,0.6223282077508336,0.5752399854289288,0.5895514232897487
4.0,995.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4062466280422683,0.7666858877207692,0.6006170985352288,0.60382692062766,0.6390365599155579,0.6071422944476154
4.0,996.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4322894715652374,0.7826066417536975,0.625859751201698,0.6200079972754686,0.6615621008191479,0.60078732942721
4.0,997.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3642370615198245,0.7849924930723985,0.6168606838836361,0.6256617148597404,0.6134483250704964,0.6214230266377638
4.0,998.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4037111252217613,0.7368398634252225,0.6138390657428597,0.6177930707076796,0.6156799031251489,0.6458436525995394
4.0,999.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4388859922682573,0.7959363263885804,0.6411251759511728,0.6048563772382349,0.6346880576609654,0.6455404518898379
4.0,1000.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.359790194692364,0.7431217817201679,0.5807586538667864,0.6310694333099172,0.5954418384307684,0.6117678668063417
4.0,1001.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4486609102462977,0.7767484565072597,0.58406666004543,0.6202535226878475,0.6066072454047468,0.6032358656666393
4.0,1002.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4236878038139835,0.7957029041731143,0.6504781411600787,0.6485116608105869,0.608939962774565,0.6422577555589394
4.0,1003.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3834355003302714,0.7773747676446564,0.5947458283667264,0.6055868746514472,0.6519043358536981,0.6209728144473528
4.0,1004.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.375728532067385,0.7165220978453545,0.5713437569268088,0.614028224719858,0.6253221386290596,0.5794017913859331
4.0,1005.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4150829261021407,0.7534007458849921,0.6216951585980607,0.6068512409560657,0.6269783340166448,0.6045367286638409
4.0,1006.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.431068003482198,0.7509161689355187,0.6077954040177456,0.6195299532552814,0.6307597201848445,0.600283677344547
4.0,1007.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.445559230737088,0.7457628340612511,0.602971605673406,0.6320518945738574,0.5952702367571191,0.6128111128143949
4.0,1008.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.347132354696682,0.7304023655320708,0.5499955767428333,0.6318814824040241,0.5856304391906487,0.5980726628498522
4.0,1009.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4257452999668545,0.7267868126169666,0.5865063917032063,0.5988744180729149,0.5836544757684093,0.6481497994334725
4.0,1010.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3780061432052975,0.7741956162372657,0.6077434764504522,0.6255626290351326,0.5755392053627089,0.6582924463364751
4.0,1011.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.41991458899514,0.7541167853561763,0.6351191686487175,0.6017913271467662,0.6081490145261299,0.6142956577883854
4.0,1012.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.422710683714796,0.7998582674835453,0.6423327573093864,0.644272470525131,0.5846678339304361,0.6030731591810673
4.0,1013.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4560262017965453,0.7345652903875596,0.6248785725929533,0.5869078886531812,0.5903894050457946,0.6332450972591205
4.0,1014.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3864822317340817,0.7437802315970097,0.6102246728688993,0.6161483345103106,0.6184658207512401,0.6115285543958732
4.0,1015.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4334505387622687,0.7511376842860621,0.5859833953747643,0.6606421826854113,0.6076807332381468,0.5820606679716288
4.0,1016.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.462689403628657,0.7596190368260182,0.5953348275511705,0.6153926243621448,0.611939529323214,0.5894995225951248
4.0,1017.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.354930052550734,0.7945474523323003,0.6003039840034955,0.6237888613292781,0.6398715567638553,0.6315392053186165
4.0,1018.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3807380917466134,0.7414201908064589,0.6223329751828827,0.6177265387888157,0.6039733685599881,0.6208364583997058
4.0,1019.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4014934628945404,0.7786178359545477,0.6098280903367533,0.6471831181029641,0.5962354067294464,0.6185248423194553
4.0,1020.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3398724624980267,0.7542954649840334,0.6192376334315784,0.6257332111992963,0.5878838871576091,0.6222230605561123
4.0,1021.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3760919792921658,0.7769199638208361,0.594286904309376,0.589416809205478,0.6505359797039684,0.6509780569837705
4.0,1022.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4360426150860492,0.7814639342631998,0.6205877332177091,0.6299852740217692,0.6324212316104728,0.6076133361354233
4.0,1023.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3995099671330338,0.763271975440091,0.5862408322614504,0.6098940824089983,0.6376102794517952,0.6026665638763787
4.0,1024.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.401265488926945,0.7475765751479266,0.5802249140909874,0.5595504969423165,0.6160795999432287,0.5842649801606263
4.0,1025.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4478652381680885,0.7222205677646582,0.5790129350087108,0.5875494035168113,0.6232927631839067,0.6229324659714436
4.0,1026.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3768822263776648,0.7755762109363326,0.6280593676450296,0.605478374414027,0.6328133491496579,0.6372856715273851
4.0,1027.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3832395664389736,0.7073280292486003,0.5629285562633052,0.6209260448384836,0.5994735313546086,0.5855076301508725
4.0,1028.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4333697352919397,0.7900998202729261,0.6077857008381216,0.6003026906363241,0.5988218574122437,0.5953516625483535
4.0,1029.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.344039617920784,0.786662628058714,0.637530853535481,0.6172198727866114,0.6219580297190608,0.6414546265482793
4.0,1030.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.373137860339939,0.7617512016750227,0.6469128139725491,0.5703945269949211,0.6023280681051915,0.6358093054838994
4.0,1031.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3659540021779066,0.7480395982449143,0.597726540434947,0.6236815807931284,0.6423808802302468,0.5988311644991582
4.0,1032.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4652982103302428,0.7505399019379251,0.6388120786383331,0.5965256504522574,0.5792409755779924,0.5862536618522007
4.0,1033.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.370235731149407,0.7436791661596573,0.6082228157400313,0.6221028858714583,0.6217485537345122,0.6222421055484155
4.0,1034.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.394478849671843,0.7678736938763455,0.6315108465499052,0.643197558177381,0.5803038264735745,0.6204336076419921
4.0,1035.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.401808478539671,0.7358989561663498,0.6164513406550004,0.6438918489517266,0.6207607492850783,0.6368882571580847
4.0,1036.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.345781069454656,0.7430140199209662,0.5777395831904285,0.5937359770094764,0.5600530696851439,0.631954813082013
4.0,1037.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3313487699620588,0.7429058284323361,0.6238495608521337,0.6148294968844794,0.6131512128746144,0.5922702449723174
4.0,1038.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.393203874455212,0.7880924221884551,0.598837271103468,0.630253832928487,0.6412644484659218,0.633966385574076
4.0,1039.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.392566497336192,0.7272994048621327,0.6169899308873652,0.6245690010501772,0.6463478553799555,0.6083929291786617
4.0,1040.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3812377156140427,0.7086630311121073,0.6170001954613569,0.6167977841961174,0.5884665582759546,0.6092789513828425
4.0,1041.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3904597811639996,0.7900110007804274,0.6537496424794135,0.6081720840361036,0.6271950196269194,0.620054857443614
4.0,1042.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3851045350008455,0.725307050592497,0.6233198686167396,0.5520112676564773,0.6365627989823942,0.5880090805830576
4.0,1043.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4185605365043243,0.7711367013130712,0.6173194385978975,0.651276324909259,0.5462964507495225,0.6102871988970281
4.0,1044.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3460330646339003,0.7611849897274986,0.6340253765938358,0.6577995221753982,0.6212413452799079,0.6243573551301975
4.0,1045.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4418720577047677,0.7859543059052401,0.6582848039552845,0.6189530523570023,0.6017831911131694,0.626782616565991
4.0,1046.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.40469843414133,0.8034456838755715,0.5859995825394345,0.5788521398219184,0.6023692568252106,0.6016190832000827
4.0,1047.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.442451498883204,0.7632412049014461,0.5991550568363679,0.617562586828414,0.6589979412758622,0.6134216670582963
4.0,1048.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.442122683255105,0.7528357429455104,0.5958629825170322,0.6180772950472593,0.6127317457217624,0.6758635808774635
4.0,1049.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.420735459291405,0.7775022979373558,0.6290086929307782,0.6087960403340597,0.6044937748763165,0.5758741588591637
4.0,1050.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.498098737904457,0.726808055985874,0.6017366325372693,0.5779741300053671,0.6180347608956563,0.5978769834225683
4.0,1051.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4012107053365424,0.6999681595190577,0.622436202611211,0.6123883244066793,0.586755263358148,0.5982638643091255
4.0,1052.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.346526602307589,0.7611960154345452,0.6392911530595645,0.6369930524517893,0.6184554159903242,0.6115207017249661
4.0,1053.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3901599989622078,0.749140528817973,0.6214128960732875,0.6153142522672486,0.6066949562471129,0.6623369825478509
4.0,1054.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4116254772433057,0.7611327193925177,0.5818774750129794,0.6278223326318604,0.606801056578908,0.5866365541411013
4.0,1055.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.45588267955412,0.7594805265361825,0.5533753116157222,0.6437908449636597,0.5834168972043386,0.5598204100873977
4.0,1056.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4271102390980435,0.7488743179403884,0.6417817327170405,0.615604710915698,0.6100498701046067,0.6282279083390038
4.0,1057.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.402005099372593,0.7151357489701895,0.5916148636946443,0.6281400049914645,0.585126246400499,0.6409594520673232
4.0,1058.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.446808374486063,0.7567960803442775,0.5881702273408883,0.6107276013960754,0.6255636982038558,0.5954579588048624
4.0,1059.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3682893757368633,0.7831821095271047,0.6285223465234837,0.6674324037745556,0.6232508557904396,0.5933069700895326
4.0,1060.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3840041865541264,0.759704080890239,0.6367169669368832,0.647705223525818,0.60811929458537,0.6428648757426954
4.0,1061.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.432616232215372,0.7448873346726157,0.6175453345214438,0.6259388543798872,0.6453243592116183,0.6183762753446048
4.0,1062.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4486411207574226,0.7787747387308444,0.581785912909129,0.5810635229989696,0.6364369209588571,0.616093189483552
4.0,1063.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.416853805588199,0.7730396034051067,0.590744660173461,0.6319110610676657,0.6199675733708562,0.6211410723074255
4.0,1064.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4849505554725195,0.7841671475266945,0.6152915952776711,0.6371949488621795,0.6277512711969583,0.609579053896107
4.0,1065.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.429757640744746,0.7643815735422471,0.6494486035289275,0.5994441519824283,0.6429661697503735,0.5871596908924216
4.0,1066.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3787591983046665,0.7851607631707439,0.5999030649419569,0.6186892920500671,0.6408551436992128,0.636270147841257
4.0,1067.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3928340639712484,0.7362493175668783,0.6291876619487027,0.6134472901014543,0.6096727651171162,0.5837923929368902
4.0,1068.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3498703557738145,0.7432860388834815,0.617416934209451,0.6471768355105706,0.6179646049112134,0.6075610949278979
4.0,1069.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3788407947489105,0.7734783350515725,0.621317487953848,0.6171667709362135,0.6102605086879295,0.6030316309809608
4.0,1070.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3867825424025626,0.7697032427128924,0.5889510949822285,0.6717219767368507,0.598345259814915,0.6374149185035503
4.0,1071.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4753805286622295,0.7909079162019862,0.6444275716692418,0.6322539959531619,0.6484147828970065,0.6006046221931169
4.0,1072.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.322201950906364,0.7297572165502839,0.5987109721372864,0.6480091634772692,0.6482515895454544,0.6158193702828998
4.0,1073.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.2956551099390072,0.7580790404398785,0.638802181768101,0.5849119223938388,0.609557675742637,0.6422051367189953
4.0,1074.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.400618880866573,0.7669248600324708,0.6376698867442598,0.6092067595586493,0.6247241706344427,0.636985887061597
4.0,1075.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.385869611593271,0.7425304155181646,0.6053625325988385,0.5925075346348968,0.5964332013635356,0.6144309521290058
4.0,1076.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4172291796917733,0.723375383011064,0.6251510358796696,0.5964330319650765,0.6007006838806641,0.6103574374900776
4.0,1077.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.447362886680035,0.7836155949491567,0.6131006683076489,0.6116573807961909,0.6171369821333452,0.6587119912205319
4.0,1078.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.426517052548887,0.8126570936198,0.6064098764130205,0.6358330883069468,0.6297121248801906,0.6192294327178072
4.0,1079.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3977755908149363,0.7519924023230833,0.5754580265248362,0.6192223903521463,0.6080394835434171,0.6080790427545735
4.0,1080.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4466949628354517,0.7375961129846367,0.5911812478285097,0.5799623250410163,0.5919806639095107,0.6342643162851275
4.0,1081.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4101069355406506,0.7574229076353833,0.5925309192834102,0.5820411382478731,0.6718157688232641,0.5915735302422035
4.0,1082.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.382725718882778,0.7654947816340455,0.60362766743192,0.6399461867492342,0.5843279361630304,0.6094207664501803
4.0,1083.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4266026949002923,0.7391149794618662,0.6484353738786264,0.6506730248375366,0.5854534859479906,0.5960024205773595
4.0,1084.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3257731195031597,0.7638051473132826,0.5956945114624799,0.6130598590694741,0.610440231394307,0.6524853150568549
4.0,1085.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4398093401818803,0.7683316866976287,0.6276065321449078,0.6369405542372164,0.633440839500857,0.6232365474017565
4.0,1086.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4265925480387427,0.7323758030257176,0.6084711207943141,0.5990188486920478,0.6222675081005248,0.6031309886226801
4.0,1087.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4275645497096643,0.77578379838946,0.603488283681979,0.5971258683372841,0.6234025241384916,0.6167885666622188
4.0,1088.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4008768840939894,0.7392750178939123,0.6272610284609204,0.6006211749075273,0.6278216146581971,0.6159383006078083
4.0,1089.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3826345465146117,0.7886355697220121,0.5964758374115041,0.6057982709832402,0.5925702095833209,0.6336520067159506
4.0,1090.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4205055430981983,0.7654732635809625,0.6672179400428195,0.6196389849069316,0.6079290708269134,0.579799772179058
4.0,1091.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3996349900221112,0.7297344515085185,0.5966342503874904,0.6003280734977591,0.5851519909183698,0.5627863741487996
4.0,1092.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3788964295709136,0.7467290330763039,0.5906160997286383,0.6359695756756528,0.645291954336036,0.59553740653671
4.0,1093.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4110032532214043,0.7687720687882366,0.6429743163240931,0.5899876092413102,0.5863059324627232,0.6332123464089384
4.0,1094.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.434127382864411,0.7186893077209013,0.5786821207098265,0.6000428742941841,0.5828324532774006,0.6326747038822108
4.0,1095.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.397024465497016,0.7731297204762855,0.5824828837953583,0.6163815735707875,0.6285277993009883,0.612724173521268
4.0,1096.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3781711945996453,0.7442889330616386,0.5839604357250536,0.631874444584712,0.6136724563047625,0.5817860711529235
4.0,1097.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.380673219090605,0.7390841038776027,0.599075168574982,0.5907764497433466,0.6162440373264126,0.5980187263977663
4.0,1098.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.423890238876806,0.7853908832898417,0.6381226751271611,0.644327479740711,0.5879637909476574,0.6071497176614068
4.0,1099.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3774680484467505,0.7505694688332241,0.6181145102543391,0.6189427821044327,0.6132911441673119,0.5800891158887768
4.0,1100.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3853500894981057,0.770444705402836,0.64681705179706,0.6273468234721111,0.620869119172895,0.6039896987513906
4.0,1101.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.398554244825617,0.7636326472048921,0.6356449884222873,0.6432247641001769,0.6287524237943418,0.5794148212362445
4.0,1102.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4109638376642852,0.7827392631764389,0.6304770577457735,0.6165739201884131,0.5836725021056907,0.5868049445415398
4.0,1103.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4210125981634047,0.7624457127017034,0.5956432187101559,0.6317584058307509,0.6101057579159473,0.6419265214396537
4.0,1104.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.439534516900779,0.7424836503418625,0.6263319672821073,0.6040609802984503,0.5938050061167377,0.6289676819520535
4.0,1105.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.399677042634676,0.7721683693243117,0.6551669118434443,0.6263488550173794,0.5594587157827569,0.6222415370895781
4.0,1106.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3616001923008896,0.7525944195916956,0.6178986016624748,0.6186935915728076,0.6310377374026692,0.6103582289125207
4.0,1107.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4398814895452006,0.7628714360519275,0.6457617360500596,0.615066963352279,0.6026955750347477,0.6016900900788568
4.0,1108.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3939194585496404,0.7418539561715365,0.5965292530632464,0.6419566333231093,0.5896303349626751,0.6044083290616041
4.0,1109.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3932021373383234,0.7547183435277369,0.645824876147674,0.6244313504004384,0.5780401864545013,0.6016867455799126
4.0,1110.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3867956532018892,0.7784247485247444,0.6553318599426008,0.6004835131096616,0.6244533555403659,0.6297882581886509
4.0,1111.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3658178096272633,0.7402310060920719,0.5857577059768962,0.6406307367518342,0.6153080158638873,0.6259073963450151
4.0,1112.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3488215208980927,0.7833063908442954,0.6081598203688127,0.6436977048641074,0.6145174309581937,0.6441902446980806
4.0,1113.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.445227037507223,0.7747714142811386,0.6328058008087931,0.6049984106954305,0.5829161693492335,0.6514030875363076
4.0,1114.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.50290635707826,0.7563962778506059,0.6362819015202518,0.6028178344644538,0.5757509214284734,0.6237480840837972
4.0,1115.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.435279613220554,0.7507160859929679,0.6276269659038094,0.609476489293804,0.6115931440690112,0.6208353537413858
4.0,1116.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.393342191832864,0.7815177533648388,0.6317759714641765,0.6377294076154911,0.6214638112049612,0.6193199364048247
4.0,1117.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.408586645488017,0.7288044222608222,0.6194261713851645,0.6163348281157801,0.5938675337841791,0.6465715257868648
4.0,1118.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3540583469245946,0.7378132448288913,0.5960689759894606,0.5492573467525973,0.6231096066816612,0.6010667331705518
4.0,1119.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3407410182091604,0.7675859133670162,0.6498334887362026,0.6204046194054876,0.6231736358648163,0.645884087270452
4.0,1120.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4186455910740388,0.7637479723452225,0.5735233131728731,0.6171318819358349,0.5985452926643239,0.6002581104943471
4.0,1121.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.455336980483598,0.7411792346018136,0.6015318178018141,0.5839765660681986,0.636563685878832,0.5781747079128697
4.0,1122.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.390204020405824,0.7504895512227315,0.6035485972180005,0.5629077577207291,0.6118989831805168,0.6577133163081184
4.0,1123.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4009801016473404,0.7184852668463511,0.6013465352074893,0.5869834771241218,0.6197006214133928,0.5987989503239189
4.0,1124.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.312030095199985,0.7842785186815072,0.6446996971991618,0.613596517133294,0.6675458684938422,0.6461968081924212
4.0,1125.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3532446171487926,0.7393202083384136,0.6062593041087081,0.6310950404730794,0.6196082336951192,0.6103365203204032
4.0,1126.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3529778617434376,0.7614309891520109,0.6285388839080777,0.5735317836027551,0.6374669903865515,0.6167175840651912
4.0,1127.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.448293662542014,0.7881599302345925,0.6427004648571069,0.6171499554170204,0.6205898600218273,0.6030531860565169
4.0,1128.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.444722424034725,0.7627289679297959,0.593956754948957,0.6304474202754595,0.6199895033818741,0.5959212544127789
4.0,1129.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3609660204085627,0.7686077771245715,0.5986308341430805,0.6369940460889668,0.6574340947562867,0.6571356146332685
4.0,1130.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3826222293725188,0.7795494478271712,0.618997484183858,0.581184976184653,0.6104768267284232,0.5801915292538617
4.0,1131.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4351609309842006,0.7754905811480975,0.6182616653434017,0.6577088105197743,0.6318286341293414,0.6049869867415428
4.0,1132.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.397769366440971,0.7849620843267112,0.6533234272831077,0.6294960341985375,0.648728815038737,0.6219672913576898
4.0,1133.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3501505453830003,0.7605714359975108,0.6161059180013315,0.5972140467182179,0.6483165854900761,0.6137692125456782
4.0,1134.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3791304453142694,0.7535834113456319,0.6165974956381027,0.635046406391207,0.5854835964049596,0.6571704595452162
4.0,1135.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.386182523532756,0.7323030747453162,0.610730641063002,0.6277680196660576,0.6033251036797829,0.601480704383751
4.0,1136.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4174661261995625,0.7263935518479613,0.6296469623195873,0.5587350692446551,0.6141436313381754,0.6225530972085277
4.0,1137.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3422938825167887,0.760846472994897,0.6175753726907853,0.6205530683433538,0.6046896422498496,0.6086539215302769
4.0,1138.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.381944912824986,0.7688675823738066,0.5695926307906369,0.6110862327771749,0.5930680136533364,0.6479158346857923
4.0,1139.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4202032506747413,0.7344587960258034,0.6058795718867532,0.602738616471394,0.6577348884451096,0.5715877910665674
4.0,1140.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.4493365822811457,0.7498033289608436,0.6184546552895107,0.6386052544456666,0.5974403617955403,0.6441221687301043
4.0,1141.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.496728746447776,0.7406146861874128,0.6187458138408058,0.632951507141461,0.612630968303208,0.5938967323049404
4.0,1142.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.449050194076908,0.7596797240966746,0.5790561899024012,0.5979088454846979,0.5865858999950322,0.6358055208686011
4.0,1143.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.359555301651655,0.8084084314388194,0.6504199549462816,0.607353248696618,0.6012901584715178,0.599270286987011
4.0,1144.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.376848461409137,0.7706083253866495,0.643204771929859,0.6170320685021278,0.6321309435416409,0.5902825039349787
4.0,1145.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3814651658062505,0.7728137118455904,0.6186400821601507,0.6283611513569374,0.6402025693851986,0.5682669409786698
4.0,1146.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.432886908790236,0.7345394853029642,0.6516939912896116,0.6108517713767049,0.5896194289070059,0.6493270029620404
4.0,1147.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.427935350261857,0.7645035180512141,0.6084520403425694,0.6409909451996101,0.5615998405154757,0.6428412291757752
4.0,1148.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.3949360625552543,0.7598824958392413,0.6344679898022149,0.5979925252170937,0.6263934809783123,0.6477846075900087
4.0,1149.0,4.0,2500.0,5.0,7.0,5.0,0.01,2.450456389510929,0.7432730853732198,0.6272350159302845,0.628585612785861,0.5685874758113681,0.6502090484061839
