cliques,network_int,connections,conversations,prototypes,dimensions,adaptiveness,degrade,starting_distance_network,network_distance,clique_1_distance,clique_2_distance,clique_3_distance
3.0,1915.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4015134555977364,0.7232328287416421,0.6125497608421451,0.6156146406728987,0.6303630516336691
3.0,1916.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.408451406511022,0.7032629754940655,0.6102789030349062,0.5628439095332191,0.603442870563834
3.0,1917.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4025687545103636,0.7350695152819687,0.6360433478749928,0.6086898405384348,0.6119842444858291
3.0,1918.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4541982813540746,0.7385351283953508,0.6224567284871046,0.5933025771104626,0.6079461846084863
3.0,1919.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.350553270400039,0.7297448155722039,0.5969410212493266,0.6129270250255914,0.6255674339533589
3.0,1920.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3356541132982724,0.7339476838081567,0.6189860096344125,0.5846033982585803,0.6052933826356891
3.0,1921.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4358084697623386,0.7690671177730939,0.6009920704768186,0.6350173951403325,0.5716048544876964
3.0,1922.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4233974595115226,0.7419254841605936,0.6328117999385194,0.6102772542159801,0.6157930083461542
3.0,1923.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.419541599159621,0.7308361459026765,0.5456311937557997,0.6079756443999387,0.5996084736896574
3.0,1924.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4261634085639865,0.7083342566687562,0.5904093210114495,0.6244678851913295,0.5945475770259143
3.0,1925.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.365487692951664,0.7403113511324754,0.601369469971207,0.5990080108912222,0.6114240391978577
3.0,1926.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4888995575883306,0.7249020224384468,0.6172866810516033,0.6310575161501674,0.5909188530336753
3.0,1927.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3398362416524785,0.7246871536775717,0.6197840533223298,0.5800695596988099,0.6066281943434372
3.0,1928.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.443626353525902,0.7237620533301732,0.6335354424835252,0.630036273331022,0.5894397914087329
3.0,1929.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.404590781519586,0.7035454360992106,0.5843989049900358,0.6393547443935217,0.6112687283600537
3.0,1930.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.436963383345326,0.7339866960158831,0.6123629181019278,0.6155309493451027,0.6151999822327036
3.0,1931.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.461937731178412,0.7303803894617992,0.6176153238542026,0.6224923432985902,0.6285316678994033
3.0,1932.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4181032402002915,0.6983751107017587,0.6354839803115937,0.6068967869959349,0.6362565513342858
3.0,1933.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4996604669757856,0.7173831777553792,0.6258800278690068,0.5979037808759575,0.6323874310406798
3.0,1934.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.447651194867927,0.7285878340545061,0.5952706645440279,0.6079921542308593,0.6088434206762383
3.0,1935.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3864272232571464,0.7305512243947383,0.6122195899311728,0.5869856958944203,0.5866850032741882
3.0,1936.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.46252245108788,0.7579133667959844,0.5621483754001336,0.6242681153256399,0.6024314489155657
3.0,1937.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.371393004978343,0.7426556505841762,0.5874730544218184,0.583077078656779,0.5580071658386272
3.0,1938.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4256502313140365,0.743461480789599,0.6346637006003668,0.6221967180507005,0.5993387130518293
3.0,1939.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3245974836496948,0.7258960680210668,0.6267719362742896,0.6159747680366342,0.6193921581626982
3.0,1940.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.402671171173534,0.7578344057067519,0.5900741054067951,0.6309535746315351,0.6106435605166505
3.0,1941.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4208375152976744,0.7364123240163591,0.6218745241638566,0.6377352097492022,0.5999411013752871
3.0,1942.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.362037226173233,0.7223462480803621,0.610229855004799,0.6004080218302936,0.5942947675013966
3.0,1943.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4326271229703136,0.7383415742307594,0.6124356018571859,0.640426044750298,0.6174949834349314
3.0,1944.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4279918074742834,0.7512255774129121,0.6288608787190775,0.6217248228398956,0.5722958808454369
3.0,1945.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.366176927019413,0.7242322134174974,0.5658119551370039,0.6241118048977733,0.6183176112999762
3.0,1946.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4812711954028313,0.6970261869410332,0.5918682813486912,0.6086725971635717,0.6441793828018376
3.0,1947.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.417393686703698,0.7295402516632032,0.6098815121754082,0.5962991803129674,0.5918970872375146
3.0,1948.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.402463977838224,0.7804166120942644,0.6302595952253479,0.6456097824786099,0.604291255771833
3.0,1949.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3927934737155736,0.7402816916100385,0.6212835182059935,0.6155791967726715,0.6043499331415694
3.0,1950.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3463626440322325,0.739405624261059,0.6185695775959055,0.6085865638478761,0.6114069602682335
3.0,1951.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4049407518964916,0.6703537694983278,0.5812003860157058,0.5647858520260073,0.613534761770462
3.0,1952.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4257609528978255,0.6976328795807035,0.5667332351055273,0.6328902568815681,0.5952613797054166
3.0,1953.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4240453855312465,0.7611768293110504,0.6076590061189485,0.5967121370530578,0.61930961887252
3.0,1954.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3776185385568978,0.7318794637398798,0.6255137292484434,0.6364887493418339,0.5405427050894877
3.0,1955.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4204285239167094,0.7350261559844451,0.6142965329125875,0.5820951687024722,0.6152114774272679
3.0,1956.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4064383764709656,0.7334002657977851,0.5871679796151289,0.5788019156714006,0.6347587226288633
3.0,1957.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3489124269102195,0.751867653898922,0.6000381262431516,0.6159034399645786,0.6137398280461175
3.0,1958.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.431441582483703,0.7747729250626406,0.6326051026675513,0.566080256852581,0.6408970326004522
3.0,1959.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4137761844414154,0.7573220574544998,0.6367686981762238,0.6208937352677328,0.6198803185414844
3.0,1960.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.429901072180356,0.7093012676667309,0.6021444358461612,0.6077427713747914,0.6287953006300285
3.0,1961.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.372771173407668,0.7260440086247231,0.5894419573622371,0.6489452228663334,0.5939332082717439
3.0,1962.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4373277112654357,0.7255959899227206,0.6065779706755476,0.6270822017014173,0.5856714463743679
3.0,1963.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4013868242796463,0.7144143319631682,0.6143564144181266,0.6179388313356536,0.6300309901967612
3.0,1964.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.359496324147436,0.7449219519418829,0.6264894824321152,0.6229484320762289,0.6033080328338685
3.0,1965.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.367528530453274,0.7138526269172799,0.6145706724258047,0.612641647517788,0.6402783686206049
3.0,1966.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3846308637046802,0.7386211134373611,0.5894060282236976,0.5848428654255982,0.6136896798475792
3.0,1967.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.419821063504475,0.7867948323762409,0.6588400016475885,0.5921909729804538,0.6020288577729115
3.0,1968.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.39648442323762,0.6968484331360472,0.6208241711689857,0.614646117233363,0.6052269573438395
3.0,1969.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3554183899115526,0.7330205035709924,0.6277567302291879,0.6044634699944652,0.6079557711302411
3.0,1970.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.380205974100253,0.7277518305369763,0.5961742343407916,0.6097711696476,0.6283471987623356
3.0,1971.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3788737559045403,0.75969942471593,0.6419087530328486,0.6329713781018192,0.617722695339318
3.0,1972.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.431771750250993,0.6995651579872958,0.6074624047689727,0.5820466981513557,0.6053517879899939
3.0,1973.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4395949628704674,0.6906319466668612,0.6109733586349048,0.5971767793550155,0.5975468275174015
3.0,1974.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3597782651511,0.7638730540982219,0.6332613591105146,0.5814920737578876,0.614169518307776
3.0,1975.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4572322090498706,0.7233531936413673,0.5882029051198359,0.6131054041603214,0.6358855657863467
3.0,1976.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.434767906147593,0.722543104072277,0.6219115973915338,0.6273900099148129,0.6002152152762157
3.0,1977.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.408207968433035,0.738415747762358,0.6292539795565115,0.6173683993705615,0.6436584390468294
3.0,1978.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.374142614724086,0.7170187013533211,0.5971222033082423,0.6267833653120347,0.605304441556728
3.0,1979.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4079424837457637,0.7464641419459045,0.6081495001868819,0.6241903911512917,0.5727214751762332
3.0,1980.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4163324119443628,0.7419148452672452,0.624927698108091,0.6115519803538828,0.594999929094144
3.0,1981.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.492446986447237,0.7339620565844079,0.6218392324640695,0.6129406645105863,0.5955786216697087
3.0,1982.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3551141309385963,0.7248216726556643,0.6225962107520282,0.6054320582222731,0.5976528553013539
3.0,1983.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4324074743999597,0.7423992595471844,0.6111787332676879,0.6179381285939841,0.5938180906617762
3.0,1984.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.43069799540064,0.7595431786730533,0.6497835116332762,0.6325054172667743,0.6218803410514063
3.0,1985.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.409843188739875,0.7229643669333773,0.6370693651071428,0.5840885909649348,0.6249052781641781
3.0,1986.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.400992957681015,0.6965238799043235,0.5912389970251939,0.6148825028149194,0.5976997982479926
3.0,1987.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3966263257965723,0.732602873316903,0.5611492490905474,0.6157465416993062,0.5888112819244283
3.0,1988.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.432502117385281,0.7543287567278921,0.632826764074703,0.6029041666769296,0.6483340342121352
3.0,1989.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3843648358226877,0.7732522001353725,0.6025349321109079,0.6195793790094676,0.6129934777465875
3.0,1990.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4372886688880495,0.7543202043807966,0.6050863881196245,0.6098608418121135,0.6155672923910542
3.0,1991.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.330293707214405,0.711921669863701,0.622614343621801,0.6171046261975757,0.583313415951285
3.0,1992.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4499555808200397,0.7270393554849531,0.601626012547109,0.6238007100236811,0.5920410564151631
3.0,1993.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4313715840876644,0.734165322104782,0.6162011913590135,0.6031443624329752,0.6230698101710652
3.0,1994.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4404763137138525,0.7715829077209081,0.6428704340768948,0.6055186481682097,0.5924529506377488
3.0,1995.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3881835711261328,0.7408512013712716,0.6441868386466556,0.6319406819020678,0.6194986787239879
3.0,1996.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3949515720445134,0.7500341336584728,0.6076891825002491,0.6077560662390915,0.6220068891127039
3.0,1997.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.362363493562662,0.7653446610276933,0.6233201691544775,0.6442845261577318,0.6286542777147996
3.0,1998.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4300513859646005,0.721475002238507,0.6223052214086727,0.6028746333987532,0.6021010804967143
3.0,1999.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.382230741740251,0.720272947467198,0.5968453704253137,0.6381846129412735,0.6292625163944134
3.0,2000.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.398179878456118,0.742579731123165,0.6499888297736026,0.578521666168159,0.5971143708320044
3.0,2001.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4446344365752957,0.7666314688006405,0.6266393276853292,0.6197782806250232,0.6006554754495792
3.0,2002.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.352994401428965,0.6968170542296059,0.6043263413750883,0.5955760003149438,0.58250167116407
3.0,2003.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4454054845707542,0.7655565189618692,0.6638393615767991,0.6518704179596524,0.6181472063830002
3.0,2004.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3874472737995394,0.7404591485730683,0.5832915687133637,0.5904603227421825,0.5785054943228933
3.0,2005.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4361383008727717,0.7289872146302085,0.6396231000784025,0.5964538512281548,0.5811370631806173
3.0,2006.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.436161845859985,0.7083927341965234,0.6251385682586008,0.6417857435325143,0.5726538898919185
3.0,2007.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.408469405823527,0.7236406898488017,0.5977323595743372,0.5957723839465682,0.6164872052318185
3.0,2008.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4013413842854368,0.7266332218090676,0.5888089858351112,0.5727989160443621,0.6052617066036732
3.0,2009.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4318859188018127,0.7875469398014718,0.620385177061555,0.6486874879203101,0.5808696456245074
3.0,2010.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4306757812780346,0.7406641281482066,0.6328879183869162,0.6177310461668954,0.6235400178056897
3.0,2011.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4138909208067645,0.7300123049747439,0.6391431268117959,0.6337077842917569,0.6010125854110108
3.0,2012.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4399722935006927,0.7214691711919574,0.6016983172817,0.6106512056696143,0.6038902018875156
3.0,2013.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3645469646076416,0.7406126136136189,0.6212050444810435,0.6299200389850274,0.5970285236912056
3.0,2014.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.432430800696005,0.696056030046251,0.6101863751863067,0.6214258302818153,0.586802562506821
3.0,2015.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.431187273284533,0.6962700929937915,0.6317355850238168,0.582143185374058,0.5839967291457482
3.0,2016.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4550184017628043,0.7597676971399172,0.5981351438066883,0.5837497951344985,0.5899046880954825
3.0,2017.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.286632164031089,0.7420291610911582,0.5886551226676461,0.6167001741642257,0.6102416244540763
3.0,2018.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.452097663444406,0.7444158024481055,0.6054760450240988,0.629058076943272,0.5830393859388058
3.0,2019.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.433205894589768,0.7347753106172015,0.6034734699946096,0.5952036041321515,0.6184616320636794
3.0,2020.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.383362422628993,0.785198102500006,0.6349702856416531,0.5864977575416921,0.6459091014813515
3.0,2021.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3570517668549873,0.7444387454235173,0.6269909763401273,0.5958736744419956,0.6009980773894869
3.0,2022.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.397993225656697,0.7263906736984592,0.6330854554849223,0.6101114395978638,0.5942792316093316
3.0,2023.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4228810592464383,0.7475311971685761,0.6383665810327459,0.6159143381428736,0.6265791472402189
3.0,2024.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.407580557138108,0.7501338760135993,0.6005780975733627,0.5845175551569625,0.6058561406415048
3.0,2025.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.410653733221086,0.7234816524616164,0.6225996085413124,0.6155855980968286,0.5916381213010293
3.0,2026.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.408460704609281,0.7301526214964671,0.6186109672074008,0.5769734416853074,0.6164795946799081
3.0,2027.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.434365701816738,0.7327394412716421,0.6184470607418703,0.6026723301687877,0.6327096198977668
3.0,2028.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4164708166384057,0.7061613900291429,0.6254101233171135,0.6277612717919251,0.6010880517897067
3.0,2029.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4183143152021955,0.7373144592127548,0.6136912264651116,0.6291519606418531,0.6033705256736844
3.0,2030.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3838050433204154,0.7348132402319235,0.6079720397660987,0.5811912808595924,0.6132923255986578
3.0,2031.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.438019023919625,0.7530443517067468,0.6250377841060102,0.6084174879219931,0.6280159375552079
3.0,2032.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4421686187805047,0.7268133017614936,0.6206003408853099,0.6156721025384794,0.6258027146490043
3.0,2033.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.380378642488097,0.7402997091808688,0.604441557226577,0.6105203424255112,0.6097144951423107
3.0,2034.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.377357114287913,0.7337528877819952,0.6200417203078187,0.6009379847374764,0.6101433079787995
3.0,2035.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.405447817389828,0.7207609547004635,0.6378059961073287,0.6158135788489583,0.5779475655072769
3.0,2036.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.388821299621426,0.7255574345966181,0.6238628322615039,0.6091954346616967,0.6052552221692284
3.0,2037.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3836217724013244,0.7343731798907978,0.6333345091724973,0.6174038616170388,0.6175200458605394
3.0,2038.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.365846557788796,0.6943286967168184,0.6035268305409895,0.5933649711192316,0.592911902324533
3.0,2039.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3971252850633626,0.7317349156117174,0.6630219660964365,0.6142889904202008,0.6115519858827894
3.0,2040.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3938222446575965,0.7096887807617454,0.617723579864841,0.5878514737015591,0.6284614863816201
3.0,2041.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3909162294158564,0.7176222385900959,0.6302592155578493,0.6245269207395384,0.6196979872178067
3.0,2042.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.422922956321197,0.7757570928182105,0.6197879750794492,0.6142210822178736,0.6116565236893413
3.0,2043.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3492814558136006,0.7609450704023226,0.6265917805483664,0.6245457728756679,0.6335470778795254
3.0,2044.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3976907195489354,0.7117627333794377,0.6507391676765497,0.5871237338464498,0.588806125273478
3.0,2045.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4161744256185904,0.7357982728718226,0.6336168416665624,0.5980385973009443,0.6525042066051547
3.0,2046.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3975260697112404,0.709905223670652,0.6039313047030872,0.5968847004741569,0.6130197452210459
3.0,2047.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.427806600835363,0.7074244638170505,0.6057046576640527,0.589423090561499,0.6021885759868065
3.0,2048.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.367662075280025,0.74942809599378,0.6261197448101307,0.5887561323623529,0.6534226626020624
3.0,2049.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4355135342155942,0.7527624669921207,0.6195972991162141,0.5863830597105703,0.6317544138439254
3.0,2050.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3962875087901057,0.7122703359877859,0.6252079480039237,0.592212490412984,0.590668748740364
3.0,2051.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3249101012700835,0.7236335925763453,0.62653674608299,0.5991450994855333,0.6119064419596957
3.0,2052.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4151644991027164,0.7416489022923357,0.6182441067663262,0.6196040713898077,0.6165497971092126
3.0,2053.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.430270804573764,0.726695857538188,0.6103696858390364,0.6315720928230472,0.6284386816761961
3.0,2054.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.457175371647367,0.733554524724842,0.5752828446457545,0.6042755783496603,0.6408770261400981
3.0,2055.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3822122515790487,0.7402758940605441,0.5978141195477277,0.6196627935847946,0.5900463161972314
3.0,2056.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4084003708681703,0.716426619682355,0.6190258866355497,0.6527132555347773,0.6088920721833032
3.0,2057.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4088469646843986,0.7199143140360398,0.5991701498300729,0.5866336355189687,0.5838562217312109
3.0,2058.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4043243856867194,0.7252437136836969,0.5975591657064251,0.5988782993115996,0.6222162828123244
3.0,2059.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3993575759545465,0.7466669261241708,0.602574041727121,0.5842985621218622,0.6534369013619334
3.0,2060.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.462948403249252,0.7519637783476206,0.5926604037706695,0.6072119094488342,0.6171733346506899
3.0,2061.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3389587336440107,0.7321617501675404,0.5768779489343797,0.6367568240893736,0.6154783048705138
3.0,2062.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3427752775873194,0.7251883239105692,0.6034009221910269,0.5758142696600084,0.62862469911028
3.0,2063.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4143046893077114,0.732571424720817,0.6296343233643524,0.6196081568758469,0.6068342898620023
3.0,2064.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.444295810789147,0.7138712549276626,0.5717205953316874,0.5870149103199858,0.6258046929064339
3.0,2065.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3972341863491384,0.7504565565367143,0.5905487186340243,0.6233286555623289,0.62861874014026
3.0,2066.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4579552483128824,0.7109375008965026,0.6234662766816668,0.583309027107689,0.5999138289257443
3.0,2067.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4323845176730505,0.7044052550012556,0.60789319383168,0.602581755660926,0.6349105041952994
3.0,2068.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.448217344716513,0.7230552506659674,0.6202010895331517,0.581007420087535,0.603638833164181
3.0,2069.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.43642574792213,0.7347526919917361,0.6091977974762904,0.606798999037932,0.6234146916093061
3.0,2070.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3862933786448086,0.7091787287881479,0.5966932732464202,0.6091018974271838,0.6062112660268147
3.0,2071.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.426984235139147,0.7498169969427837,0.5870382642727863,0.6217194161806824,0.6266144126620706
3.0,2072.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.362050436103899,0.7157113542912925,0.6228643353727445,0.6005062868908013,0.6399984876985803
3.0,2073.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4028432612688193,0.7324250552771192,0.6225485967311701,0.6047491554314879,0.6173036707237002
3.0,2074.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.417390030866183,0.7369182786143245,0.6035699137784158,0.6275175905433963,0.6107090919614494
3.0,2075.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3753888504543426,0.7402332718344449,0.626419733760793,0.5903518628868929,0.5894261717332698
3.0,2076.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.434377540195209,0.7320775366692869,0.6071321323698596,0.6128495123433362,0.6196864370728765
3.0,2077.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3841019508589194,0.7235304670186065,0.6210687961709942,0.6465348056009745,0.5927029364088129
3.0,2078.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3947632370741356,0.7432092705232579,0.6244210296752054,0.6159505145260227,0.6395159105388607
3.0,2079.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3775526888658876,0.7255906210951728,0.5970847964631095,0.6086851729076288,0.6230929111132415
3.0,2080.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4354951057431915,0.7108095690456089,0.5951135345845396,0.6056935057583717,0.6330182389421937
3.0,2081.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.39950692087693,0.6701417280783328,0.5956148294703081,0.5865836587893832,0.630721440316343
3.0,2082.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.319905718022548,0.7578048956431064,0.5815757845014984,0.6144460743632786,0.5988531860426808
3.0,2083.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.464848519614538,0.740388890510066,0.5996549910358883,0.6152656105666491,0.6271956647758007
3.0,2084.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4466317993550777,0.7460830879970974,0.6180883679436101,0.622440160651763,0.6349080442049498
3.0,2085.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4257900582168275,0.7534146089025368,0.6267463972381544,0.6203483382639599,0.5843112571882604
3.0,2086.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.44816462398995,0.714048401018634,0.579023519981995,0.6180552849986158,0.6032931816518146
3.0,2087.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.370718771825704,0.7575152922849016,0.6013114106910322,0.629885894771088,0.6353808526544075
3.0,2088.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.370755919917994,0.7345580191589482,0.5959633280238792,0.6253239842140801,0.6227635093328873
3.0,2089.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3989245874174743,0.7056218234424962,0.6055669551474144,0.6242682709628229,0.6130293461104648
3.0,2090.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.4387773037064218,0.6880146527502273,0.6221784989030554,0.5971659927890138,0.580790140024198
3.0,2091.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.430681878585889,0.7575288867491484,0.6168219469398754,0.6370280592469536,0.6569294888384302
3.0,2092.0,3.0,2500.0,5.0,7.0,5.0,0.01,2.3668239224121117,0.7019207691707688,0.6096408774943561,0.620315721398241,0.637538559052959
